fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,acidity_ratio,sulfur_ratio,alcohol_density,total_acidity,alcohol_squared,ph_alcohol,sulphates_alcohol,quality_binary
6.9,0.41,0.33,2.2,0.081,22.0,36.0,0.9949,3.41,0.75,11.1,16.788321167883215,0.6110941362739924,11.156900190973968,7.3100000000000005,123.21,37.851,8.325,1
7.6,0.54,0.13,2.5,0.097,24.0,66.0,0.99785,3.39,0.61,9.4,14.048059149722734,0.36363085407796847,9.420253545122012,8.14,88.36000000000001,31.866000000000003,5.734,0
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,8.612440191387561,0.36360330879011,10.039354268733435,8.035,100.0,33.9,5.2,0
12.5,0.28,0.54,2.3,0.082,12.0,29.0,0.9997,3.11,1.36,9.8,44.48398576512455,0.41377883521257885,9.80294088226468,12.78,96.04000000000002,30.478,13.328000000000001,1
8.6,0.49,0.51,2.0,0.422,16.0,62.0,0.9979,3.03,1.17,9.0,17.5152749490835,0.2580603538652603,9.018939773524401,9.09,81.0,27.27,10.53,0
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,6.773920406435225,0.34145508646130585,10.54937105654463,9.18,110.25,35.07,4.935,0
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,71.09004739336493,0.416649306278905,9.199540022998848,15.21,84.63999999999999,28.243999999999996,7.727999999999999,1
9.7,0.32,0.54,2.5,0.094,28.0,83.0,0.9984,3.28,0.82,9.6,30.21806853582554,0.33734533318875676,9.615384615384615,10.02,92.16,31.487999999999996,7.871999999999999,0
9.1,0.6,0.0,1.9,0.058,5.0,10.0,0.9977,3.18,0.63,10.4,15.141430948419302,0.4999500049995001,10.423975142828505,9.7,108.16000000000001,33.072,6.5520000000000005,1
7.4,0.25,0.29,2.2,0.054,19.0,49.0,0.99666,3.4,0.76,10.9,29.482071713147413,0.387747188832881,10.936528003531796,7.65,118.81,37.06,8.284,1
8.0,0.31,0.45,2.1,0.216,5.0,16.0,0.99358,3.15,0.81,12.5,25.723472668810288,0.31248046997062684,12.580768533988204,8.31,156.25,39.375,10.125,1
6.9,0.41,0.31,2.0,0.079,21.0,51.0,0.99668,3.47,0.55,9.5,16.788321167883215,0.4117566322228976,9.531645061604527,7.3100000000000005,90.25,32.965,5.2250000000000005,1
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,11.881188118811881,0.32257023966968806,11.859296482412061,7.805,139.24,40.828,6.2540000000000004,1
10.2,0.33,0.46,1.9,0.081,6.0,9.0,0.99628,3.1,0.48,10.4,30.815709969788514,0.6665926008221309,10.43883245673907,10.53,108.16000000000001,32.24,4.992,1
11.2,0.28,0.56,1.9,0.075,17.0,60.0,0.998,3.16,0.58,9.8,39.857651245551594,0.2833286111898135,9.819639278557116,11.479999999999999,96.04000000000002,30.968000000000004,5.684,1
8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,14.835164835164834,0.37141795948687184,9.025270758122744,8.645,81.0,29.7,5.31,1
10.5,0.42,0.66,2.95,0.116,12.0,29.0,0.997,3.24,0.75,11.7,24.940617577197152,0.41377883521257885,11.735205616850552,10.92,136.89,37.908,8.774999999999999,1
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,25.761772853185597,0.745440991981964,10.93806446433589,9.66,118.81,37.823,7.957,1
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,17.51824817518248,0.4861043596616713,9.42828485456369,7.61,88.36000000000001,32.336,4.888000000000001,0
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,11.76470588235294,0.24560972614515536,10.332029290801485,8.245,106.09000000000002,34.711000000000006,4.738,0
8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,8.191808191808192,0.1891840761060512,9.028439584691778,9.2,81.0,29.88,4.95,1
9.0,0.82,0.05,2.4,0.081,26.0,96.0,0.99814,3.36,0.53,10.0,10.962241169305726,0.27083051218216475,10.018634660468472,9.82,100.0,33.6,5.300000000000001,0
9.7,0.31,0.47,1.6,0.062,13.0,33.0,0.9983,3.27,0.66,10.0,31.189710610932472,0.3939274567437351,10.017028949213664,10.01,100.0,32.7,6.6000000000000005,1
7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,16.473317865429234,0.21874829102897633,10.528426752231024,7.529999999999999,110.25,35.91,7.455,0
8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,3.29,0.51,9.2,14.0625,0.1846125444223935,9.23046051971506,8.674999999999999,84.63999999999999,30.267999999999997,4.691999999999999,0
8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,3.29,0.51,9.2,14.0625,0.1846125444223935,9.23046051971506,8.674999999999999,84.63999999999999,30.267999999999997,4.691999999999999,0
7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,13.197969543147208,0.19999833334722208,9.430176565008026,8.39,88.36000000000001,30.55,5.0760000000000005,0
8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,20.99737532808399,0.3999733351109926,11.450381679389313,8.38,129.96,37.62,7.296,1
8.9,0.28,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,31.672597864768683,0.5832847262728106,12.379974636149527,9.18,151.29000000000002,39.975,6.765000000000001,1
7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,16.241299303944317,0.3783681522121024,9.23555689404206,7.43,84.63999999999999,30.727999999999998,5.152,1
8.3,0.43,0.3,3.4,0.079,7.0,34.0,0.99788,3.36,0.61,10.5,19.257540603248263,0.20587629775594837,10.52230729145789,8.73,110.25,35.28,6.405,0
4.6,0.52,0.15,2.1,0.054,8.0,65.0,0.9934,3.9,0.56,13.1,8.829174664107484,0.12307502961492899,13.18703442721965,5.119999999999999,171.60999999999999,51.089999999999996,7.336,0
11.1,0.39,0.54,2.7,0.095,21.0,101.0,1.0001,3.13,0.51,9.5,28.38874680306905,0.20791873347788634,9.499050094990501,11.49,90.25,29.735,4.845,0
7.3,0.55,0.01,1.8,0.093,9.0,15.0,0.99514,3.35,0.58,11.0,13.248638838475499,0.599960002666489,11.053721084470526,7.85,121.0,36.85,6.38,1
8.2,0.34,0.37,1.9,0.057,43.0,74.0,0.99408,3.23,0.81,12.0,24.046920821114366,0.5810732287401521,12.071463061323033,8.54,144.0,38.76,9.72,1
6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,9.360374414976599,0.529380624669137,10.653694620889283,6.64,112.36,37.312,8.268,0
8.2,1.33,0.0,1.7,0.081,3.0,12.0,0.9964,3.53,0.49,10.9,6.1607813673929375,0.24997916840263312,10.939381774387797,9.53,118.81,38.477,5.341,0
9.0,0.58,0.25,2.8,0.075,9.0,104.0,0.99779,3.23,0.57,9.7,15.490533562822721,0.0865376294458707,9.721484480702351,9.58,94.08999999999999,31.330999999999996,5.528999999999999,0
6.8,0.47,0.08,2.2,0.064,18.0,38.0,0.99553,3.3,0.65,9.6,14.437367303609342,0.4736717454803821,9.643104677910259,7.27,92.16,31.679999999999996,6.24,1
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,22.194513715710723,0.21276143060785943,10.509458512661395,9.3,110.25,35.49,8.085,1
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,12.31281198003328,0.18681113394358304,9.837777063925474,8.0,96.04000000000002,32.242000000000004,5.488000000000001,1
7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,11.980033277870216,0.20454313019170237,9.524286931675773,7.8,90.25,33.535,5.2250000000000005,0
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,18.29944547134935,0.39999000024999376,9.408467620858774,10.440000000000001,88.36000000000001,31.866000000000003,5.828,0
7.4,0.55,0.19,1.8,0.082,15.0,34.0,0.99655,3.49,0.68,10.5,13.430127041742287,0.4411634951913179,10.536350408910742,7.95,110.25,36.645,7.140000000000001,0
6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.99552,3.33,0.64,9.7,13.92931392931393,0.5293961942295815,9.743651558984249,7.18,94.08999999999999,32.300999999999995,6.207999999999999,0
9.3,0.38,0.48,3.8,0.132,3.0,11.0,0.99577,3.23,0.57,13.2,24.40944881889764,0.2727024815925825,13.256073189591973,9.680000000000001,174.23999999999998,42.635999999999996,7.523999999999999,1
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,16.698656429942417,0.4081549356135589,10.625501202886928,9.219999999999999,112.36,35.403999999999996,9.116,1
7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,10.75418994413408,0.7209134671286714,11.8746918114943,8.415000000000001,139.24,40.23800000000001,6.726,1
7.5,0.65,0.18,7.0,0.088,27.0,94.0,0.99915,3.38,0.77,9.4,11.52073732718894,0.28723098690439464,9.407996797277686,8.15,88.36000000000001,31.772,7.238,0
10.9,0.21,0.49,2.8,0.088,11.0,32.0,0.9972,3.22,0.68,11.7,51.65876777251185,0.3437392581481829,11.732851985559567,11.110000000000001,136.89,37.674,7.956,1
6.7,0.675,0.07,2.4,0.089,17.0,82.0,0.9958,3.35,0.54,10.1,9.911242603550296,0.20731454494457383,10.142598915444868,7.375,102.00999999999999,33.835,5.454,0
9.4,0.43,0.24,2.8,0.092,14.0,45.0,0.998,3.19,0.73,10.0,21.809744779582367,0.31110419768449593,10.02004008016032,9.83,100.0,31.9,7.3,1
10.6,0.83,0.37,2.6,0.086,26.0,70.0,0.9981,3.16,0.52,9.9,12.755716004813477,0.3714232653819231,9.918845807033364,11.43,98.01,31.284000000000002,5.148000000000001,0
7.4,0.36,0.3,1.8,0.074,17.0,24.0,0.99419,3.24,0.7,11.4,20.498614958448755,0.7083038206741386,11.466621068407447,7.760000000000001,129.96,36.93600000000001,7.9799999999999995,1
8.9,0.62,0.18,3.8,0.176,52.0,145.0,0.9986,3.16,0.88,9.2,14.331723027375203,0.3586182164260936,9.21289805728019,9.52,84.63999999999999,29.072,8.096,0
6.5,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,7.336343115124153,0.49995833680526625,10.848710711092806,7.385,116.64000000000001,38.448,5.508000000000001,0
9.5,0.37,0.52,2.0,0.082,6.0,26.0,0.998,3.18,0.51,9.5,25.60646900269542,0.23076035537094727,9.519038076152304,9.87,90.25,30.21,4.845,0
9.1,0.3,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,30.232558139534884,0.416649306278905,11.756076484832652,9.4,136.89,38.259,9.944999999999999,1
7.8,0.6,0.14,2.4,0.086,3.0,15.0,0.9975,3.42,0.6,10.8,12.978369384359402,0.1999866675554963,10.827067669172932,8.4,116.64000000000001,36.936,6.48,1
10.4,0.575,0.61,2.6,0.076,11.0,24.0,1.0,3.16,0.69,9.0,18.055555555555557,0.4583142369067955,9.0,10.975,81.0,28.44,6.209999999999999,0
6.5,0.88,0.03,5.6,0.079,23.0,47.0,0.99572,3.58,0.5,11.2,7.377979568671964,0.4893512903980767,11.24814204796529,7.38,125.43999999999998,40.096,5.6,0
8.2,0.78,0.0,2.2,0.089,13.0,26.0,0.9978,3.37,0.46,9.6,10.499359795134442,0.4999807699703857,9.621166566446181,8.979999999999999,92.16,32.352,4.416,0
9.2,0.31,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,29.581993569131832,0.35482726363665684,12.046378557446168,9.51,144.0,39.96,10.32,1
8.0,0.5,0.39,2.6,0.082,12.0,46.0,0.9985,3.43,0.62,10.7,15.968063872255488,0.2608638942631682,10.71607411116675,8.5,114.48999999999998,36.701,6.6339999999999995,1
11.7,0.49,0.49,2.2,0.083,5.0,15.0,1.0,3.19,0.43,9.2,23.828920570264764,0.33331111259249385,9.2,12.19,84.63999999999999,29.348,3.9559999999999995,0
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,28.223844282238442,0.5365722787249092,9.92630470747481,12.01,98.01,29.898,7.524,1
9.1,0.68,0.11,2.8,0.093,11.0,44.0,0.99888,3.31,0.55,9.5,13.362701908957414,0.24999431831094748,9.510651930161782,9.78,90.25,31.445,5.2250000000000005,1
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,26.688102893890676,0.39533964326411014,12.569888580507623,8.610000000000001,156.25,41.375,9.625,1
7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.99568,3.35,0.52,10.0,12.392426850258177,0.2499910717474376,10.043387433713642,7.78,100.0,33.5,5.2,0
6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,6.324472960586618,0.3870842876036257,11.459589867310012,7.99,129.96,40.013999999999996,4.902,0
12.8,0.615,0.66,5.8,0.083,7.0,42.0,1.0022,3.07,0.73,10.0,20.77922077922078,0.1666626985071784,9.978048293753742,13.415000000000001,100.0,30.7,7.3,1
6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,13.572854291417165,0.32652394849084715,9.543422572705811,7.3,90.25,31.919999999999998,7.505000000000001,0
5.6,0.915,0.0,2.1,0.041,17.0,78.0,0.99346,3.68,0.73,11.4,6.113537117903929,0.21794592377020805,11.475046806111973,6.515,129.96,41.952000000000005,8.322,0
6.4,0.79,0.04,2.2,0.061,11.0,17.0,0.99588,3.53,0.65,10.4,8.091024020227561,0.6470207634845009,10.443025264088043,7.19,108.16000000000001,36.711999999999996,6.760000000000001,1
6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.99538,3.57,0.63,12.0,9.67238689547582,0.5769008884273682,12.055697321625912,6.84,144.0,42.839999999999996,7.5600000000000005,0
8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,14.402618657937808,0.43477630758974506,10.021345465842243,9.41,100.0,32.2,5.0,1
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,12.476007677543185,0.3420962606247204,9.342039176293321,7.02,86.49000000000001,31.062,4.836,0
7.9,0.65,0.01,2.5,0.078,17.0,38.0,0.9963,3.34,0.74,11.7,12.135176651305684,0.4473566485092498,11.743450767841011,8.55,136.89,39.077999999999996,8.658,1
9.9,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,18.64406779661017,0.5769119824618758,11.633737839735232,10.43,134.56,37.004,8.815999999999999,1
7.4,0.68,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,10.866372980910425,0.3076844183482475,9.922822491730981,8.08,98.01,34.65,6.93,1
5.0,0.38,0.01,1.6,0.048,26.0,60.0,0.99084,3.7,0.75,14.0,13.123359580052494,0.4333261112314795,14.129425537927414,5.38,196.0,51.800000000000004,10.5,1
8.7,0.625,0.16,2.0,0.101,13.0,49.0,0.9962,3.14,0.57,11.0,13.897763578274759,0.2653007081488133,11.041959445894399,9.325,121.0,34.54,6.27,0
8.6,0.49,0.28,1.9,0.11,20.0,136.0,0.9972,2.93,1.95,9.9,17.5152749490835,0.14705774222248366,9.927797833935019,9.09,98.01,29.007,19.305,1
7.7,0.51,0.28,2.1,0.087,23.0,54.0,0.998,3.42,0.74,9.2,15.068493150684931,0.4259180385548416,9.218436873747494,8.21,84.63999999999999,31.464,6.808,0
10.3,0.43,0.44,2.4,0.214,5.0,12.0,0.9994,3.19,0.63,9.5,23.897911832946637,0.41663194733772185,9.505703422053232,10.73,90.25,30.305,5.985,1
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,17.88856304985337,0.14285204099853577,10.154427732646989,6.4399999999999995,102.00999999999999,33.936,4.444,0
9.4,0.395,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,23.737373737373737,0.29997000299970006,12.24420156765925,9.795,148.83999999999997,39.894,7.808,1
7.2,0.39,0.44,2.6,0.066,22.0,48.0,0.99494,3.3,0.84,11.5,18.414322250639387,0.4583237849211475,11.558485938850584,7.59,132.25,37.949999999999996,9.66,1
7.0,0.62,0.18,1.5,0.062,7.0,50.0,0.9951,3.08,0.6,9.3,11.272141706924316,0.1399972000559989,9.345794392523365,7.62,86.49000000000001,28.644000000000002,5.58,0
10.2,0.49,0.63,2.9,0.072,10.0,26.0,0.9968,3.16,0.78,12.5,20.773930753564155,0.3846005922849121,12.540128410914928,10.69,156.25,39.5,9.75,1
8.4,0.65,0.6,2.1,0.112,12.0,90.0,0.9973,3.2,0.52,9.2,12.903225806451614,0.13333185186831256,9.22490724957385,9.05,84.63999999999999,29.439999999999998,4.784,0
7.6,0.4,0.29,1.9,0.078,29.0,66.0,0.9971,3.45,0.59,9.5,18.952618453865334,0.43938728201087857,9.52763012736937,8.0,90.25,32.775,5.6049999999999995,1
11.4,0.36,0.69,2.1,0.09,6.0,21.0,1.0,3.17,0.62,9.2,31.578947368421055,0.28570068091995615,9.2,11.76,84.63999999999999,29.163999999999998,5.704,1
11.5,0.41,0.52,3.0,0.08,29.0,55.0,1.0001,3.26,0.88,11.0,27.980535279805355,0.5272631406701697,10.998900109989002,11.91,121.0,35.86,9.68,0
11.8,0.33,0.49,3.4,0.093,54.0,80.0,1.0002,3.3,0.76,10.7,35.64954682779456,0.6749915626054674,10.697860427914417,12.13,114.48999999999998,35.309999999999995,8.132,1
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,14.689265536723163,0.1578864270301563,9.84924623115578,8.33,96.04000000000002,30.968000000000004,4.508000000000001,0
8.9,0.4,0.51,2.6,0.052,13.0,27.0,0.995,3.32,0.9,13.4,22.194513715710723,0.48146364949446313,13.467336683417086,9.3,179.56,44.488,12.06,1
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,18.897637795275593,0.4428508164169083,9.5300195616191,7.58,90.25,32.49,5.6049999999999995,1
7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,10.75418994413408,0.7209134671286714,11.8746918114943,8.415000000000001,139.24,40.23800000000001,6.726,1
7.6,0.95,0.03,2.0,0.09,7.0,20.0,0.9959,3.2,0.56,9.6,7.991587802313354,0.34998250087495625,9.639522040365499,8.549999999999999,92.16,30.72,5.376,0
6.6,0.66,0.0,3.0,0.115,21.0,31.0,0.99629,3.45,0.63,10.3,9.984871406959153,0.677397503306345,10.33835529815616,7.26,106.09000000000002,35.535000000000004,6.489000000000001,0
8.8,0.55,0.04,2.2,0.119,14.0,56.0,0.9962,3.21,0.6,10.9,15.970961887477314,0.2499955357940037,10.941577996386268,9.350000000000001,118.81,34.989,6.54,1
7.1,0.34,0.28,2.0,0.082,31.0,68.0,0.99694,3.45,0.48,9.4,20.821114369501462,0.4558756488875163,9.428852288001284,7.4399999999999995,88.36000000000001,32.43,4.512,0
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,10.130246020260493,0.7142517022998904,11.348571887679267,7.6899999999999995,127.69000000000001,38.194,6.78,1
7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,32.126696832579185,0.4444197544580856,12.481881140280239,7.319999999999999,153.76000000000002,42.036,6.944000000000001,1
9.4,0.685,0.26,2.4,0.082,23.0,143.0,0.9978,3.28,0.55,9.4,13.702623906705538,0.16083803609764966,9.420725596311886,10.085,88.36000000000001,30.832,5.170000000000001,0
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,19.955654101995563,0.2799962667164438,9.71262641433864,9.45,94.08999999999999,32.495,5.528999999999999,0
6.9,0.58,0.2,1.75,0.058,8.0,22.0,0.99322,3.38,0.49,11.7,11.87607573149742,0.3636198354620244,11.779867501661263,7.48,136.89,39.546,5.733,0
7.3,0.735,0.0,2.2,0.08,18.0,28.0,0.99765,3.41,0.6,9.4,9.918478260869565,0.6428341844934109,9.422142033779382,8.035,88.36000000000001,32.054,5.64,0
8.8,0.48,0.41,3.3,0.092,26.0,52.0,0.9982,3.31,0.53,10.5,18.295218295218298,0.49999038480029234,10.518934081346424,9.280000000000001,110.25,34.755,5.565,1
7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,11.594202898550725,0.17390926284211214,11.879354085289737,7.82,139.24,39.176,6.018000000000001,1
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,8.04953560371517,0.5356951537445092,12.569888580507623,5.845000000000001,156.25,47.25,7.625,1
12.5,0.37,0.55,2.6,0.083,25.0,68.0,0.9995,3.15,0.82,10.4,33.692722371967655,0.3676416523286422,10.40520260130065,12.87,108.16000000000001,32.76,8.528,1
7.0,0.23,0.4,1.6,0.063,21.0,67.0,0.9952,3.5,0.63,11.1,30.3030303030303,0.3134281577886897,11.153536977491962,7.23,123.21,38.85,6.992999999999999,0
9.9,0.49,0.58,3.5,0.094,9.0,43.0,1.0004,3.29,0.58,9.0,20.162932790224033,0.20929745819864656,8.99640143942423,10.39,81.0,29.61,5.22,0
7.9,0.51,0.25,2.9,0.077,21.0,45.0,0.9974,3.49,0.96,12.1,15.459882583170256,0.4666562965267439,12.131542009223983,8.41,146.41,42.229,11.616,1
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,12.893081761006288,0.41665972233796106,10.939601356912021,8.834999999999999,118.81,35.861000000000004,8.175,1
15.6,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,24.14860681114551,0.4347637059258293,11.065144793899217,16.245,123.21,32.412,8.214,0
9.1,0.45,0.35,2.4,0.08,23.0,78.0,0.9987,3.38,0.62,9.5,20.177383592017737,0.29486801451263445,9.512366075898669,9.549999999999999,90.25,32.11,5.89,0
10.4,0.33,0.63,2.8,0.084,5.0,22.0,0.9998,3.26,0.74,11.2,31.419939577039276,0.22726239716376528,11.202240448089617,10.73,125.43999999999998,36.51199999999999,8.288,1
7.5,0.685,0.07,2.5,0.058,5.0,9.0,0.99632,3.38,0.55,10.9,10.932944606413994,0.5554938340184424,10.940260157379155,8.185,118.81,36.842,5.995000000000001,0
7.1,0.53,0.07,1.7,0.071,15.0,24.0,0.9951,3.29,0.66,10.8,13.370998116760827,0.6249739594183575,10.853180584865843,7.63,116.64000000000001,35.532000000000004,7.128000000000001,1
11.7,0.28,0.47,1.7,0.054,17.0,32.0,0.99686,3.15,0.67,10.6,41.63701067615658,0.5312333989562826,10.633388840960617,11.979999999999999,112.36,33.39,7.102,1
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,18.897637795275593,0.4428508164169083,9.5300195616191,7.58,90.25,32.49,5.6049999999999995,1
7.1,0.16,0.44,2.5,0.068,17.0,31.0,0.99328,3.35,0.54,12.4,44.099378881987576,0.5483694074384697,12.48389175257732,7.26,153.76000000000002,41.54,6.696000000000001,1
8.0,0.59,0.05,2.0,0.089,12.0,32.0,0.99735,3.36,0.61,10.0,13.536379018612521,0.3749882816161995,10.026570411590717,8.59,100.0,33.6,6.1,0
8.8,0.46,0.45,2.6,0.065,7.0,18.0,0.9947,3.32,0.79,14.0,19.08893709327549,0.3888672851508249,14.074595355383533,9.260000000000002,196.0,46.48,11.06,1
6.4,0.38,0.14,2.2,0.038,15.0,25.0,0.99514,3.44,0.65,11.1,16.79790026246719,0.5999760009599616,11.154209457965713,6.78,123.21,38.184,7.215,1
11.8,0.26,0.52,1.8,0.071,6.0,10.0,0.9968,3.2,0.72,10.2,45.21072796934866,0.5999400059994001,10.23274478330658,12.06,104.03999999999999,32.64,7.343999999999999,1
7.9,0.53,0.24,2.0,0.072,15.0,105.0,0.996,3.27,0.54,9.4,14.87758945386064,0.1428557823258826,9.437751004016064,8.43,88.36000000000001,30.738000000000003,5.0760000000000005,1
6.3,0.39,0.08,1.7,0.066,3.0,20.0,0.9954,3.34,0.58,9.4,16.11253196930946,0.14999250037498124,9.44343982318666,6.6899999999999995,88.36000000000001,31.396,5.452,0
10.6,0.44,0.68,4.1,0.114,6.0,24.0,0.997,3.06,0.66,13.4,24.03628117913832,0.249989583767343,13.440320962888666,11.04,179.56,41.004000000000005,8.844000000000001,1
7.9,0.34,0.42,2.0,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,23.167155425219942,0.4210304720804168,11.451992043879212,8.24,129.96,38.190000000000005,6.84,1
12.5,0.46,0.63,2.0,0.071,6.0,15.0,0.9988,2.99,0.87,10.2,27.114967462039044,0.3999733351109926,10.212254705646775,12.96,104.03999999999999,30.498,8.873999999999999,0
11.3,0.62,0.67,5.2,0.086,6.0,19.0,0.9988,3.22,0.69,13.4,18.196457326892112,0.3157728540603126,13.41609931918302,11.92,179.56,43.148,9.245999999999999,1
7.3,0.32,0.23,2.3,0.066,35.0,70.0,0.99588,3.43,0.62,10.1,22.741433021806852,0.49999285724489645,10.141784150700888,7.62,102.00999999999999,34.643,6.262,0
10.2,0.34,0.48,2.1,0.052,5.0,9.0,0.99458,3.2,0.69,12.1,29.912023460410552,0.5554938340184424,12.16593939150194,10.54,146.41,38.72,8.348999999999998,1
11.7,0.45,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,10.9,25.942350332594234,0.3043345941480805,10.902834737031629,12.149999999999999,118.81,34.989,7.521,1
12.6,0.39,0.49,2.5,0.08,8.0,20.0,0.9992,3.07,0.82,10.3,32.22506393861892,0.39998000099994996,10.308246597277822,12.99,106.09000000000002,31.621000000000002,8.446,1
10.6,0.42,0.48,2.7,0.065,5.0,18.0,0.9972,3.21,0.87,11.3,25.17814726840855,0.2777623465363035,11.331728840754112,11.02,127.69000000000001,36.273,9.831000000000001,1
6.9,0.44,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,15.646258503401361,0.8420831030762349,11.46443009714596,7.340000000000001,129.96,37.848,6.612,1
9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,9.989142236699239,0.1290308706357996,9.801960392078415,10.12,96.04000000000002,34.104,5.292000000000001,0
7.6,0.685,0.23,2.3,0.111,20.0,84.0,0.9964,3.21,0.61,9.3,11.07871720116618,0.23809240366186116,9.333600963468488,8.285,86.49000000000001,29.853,5.673,0
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,10.801963993453354,0.3199872005119795,10.526737914302327,7.21,110.25,38.745,7.665,0
6.8,0.83,0.09,1.8,0.074,4.0,25.0,0.99534,3.38,0.45,9.6,8.182912154031287,0.15999360025598974,9.644945445777322,7.63,92.16,32.448,4.32,0
8.1,0.38,0.28,2.1,0.066,13.0,30.0,0.9968,3.23,0.73,9.7,21.259842519685037,0.4333188893703543,9.731139646869982,8.48,94.08999999999999,31.330999999999996,7.0809999999999995,1
8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,27.21518987341772,0.4999166805532411,11.958356781091728,8.915,141.61,38.913000000000004,7.973000000000001,1
7.7,0.665,0.0,2.4,0.09,8.0,19.0,0.9974,3.27,0.73,9.3,11.561561561561561,0.4210304720804168,9.324243031882897,8.365,86.49000000000001,30.411,6.789000000000001,0
8.2,0.56,0.23,3.4,0.078,14.0,104.0,0.9976,3.28,0.62,9.4,14.616755793226378,0.1346140902491322,9.422614274258219,8.76,88.36000000000001,30.832,5.828,0
